App,Category,Type,Content Rating,Genres,Price
Tennis News and Scores,0.29,0.0,0.0,0.08,0.0
MSN Sports - Scores & Schedule,0.29,0.0,0.0,0.08,0.0
"FOX Sports: Live Streaming, Scores & News",0.29,0.0,0.33,0.08,0.0
Sports Alerts - NFL edition,0.29,0.0,0.0,0.08,0.0
NCAA March Madness Live,0.29,0.0,0.0,0.08,0.0
SportsManias Fantasy Team News,0.29,0.0,0.0,0.08,0.0
Thuuz Sports,0.29,0.0,0.0,0.08,0.0
NCAA Sports,0.29,0.0,0.0,0.08,0.0
850 Sports News Digest,0.29,0.0,0.0,0.08,0.0
365Scores - Live Scores,0.29,0.0,0.0,0.08,0.0
Cricbuzz - Live Cricket Scores & News,0.29,0.0,0.0,0.08,0.0
Fantasy Football & NFL News,0.29,0.0,0.0,0.08,0.0
NBA,0.29,0.0,0.0,0.08,0.0
NHL,0.29,0.0,0.0,0.08,0.0
NASCAR MOBILE,0.29,0.0,0.0,0.08,0.0
"Univision Deportes: Liga MX, MLS, Fútbol Live",0.29,0.0,0.0,0.08,0.0
Real Basketball,0.29,0.0,0.0,0.08,0.0
"Expedia Hotels, Flights & Car Rental Travel Deals",0.48,0.0,0.0,0.14,0.0
trivago: Hotels & Travel,0.48,0.0,0.0,0.14,0.0
Hopper - Watch & Book Flights,0.48,0.0,0.0,0.14,0.0
TripIt: Travel Organizer,0.48,0.0,0.0,0.14,0.0
Trip by Skyscanner - City & Travel Guide,0.48,0.0,0.0,0.14,0.0
CityMaps2Go Plan Trips Travel Guide Offline Maps,0.48,0.0,0.0,0.14,0.0
"KAYAK Flights, Hotels & Cars",0.48,0.0,0.0,0.14,0.0
Skyscanner,0.48,0.0,0.0,0.14,0.0
World Travel Guide by Triposo,0.48,0.0,0.0,0.14,0.0
Hotels.com: Book Hotel Rooms & Find Vacation Deals,0.48,0.0,0.0,0.14,0.0
Booking.com Travel Deals,0.48,0.0,0.0,0.14,0.0
Hostelworld: Hostels & Cheap Hotels Travel App,0.48,0.0,0.0,0.14,0.0
Google Trips - Travel Planner,0.48,0.0,0.0,0.14,0.0
TripAdvisor Hotels Flights Restaurants Attractions,0.48,0.0,0.0,0.14,0.0
Airbnb,0.48,0.0,0.0,0.14,0.0
Maps - Navigate & Explore,0.48,0.0,0.0,0.14,0.0
GPS Map Free,0.48,0.0,0.0,0.14,0.0
Offline Maps & Navigation,0.48,0.0,0.0,0.14,0.0
Google Earth,0.48,0.0,0.0,0.14,0.0
Southwest Airlines,0.48,0.0,0.0,0.14,0.0
"AT&T Navigator: Maps, Traffic",0.48,0.0,0.0,0.14,0.0
VZ Navigator,0.48,0.0,0.0,0.14,0.0
KakaoMap - Map / Navigation,0.48,0.0,0.0,0.14,0.0
Google Street View,0.48,0.0,0.0,0.14,0.0
AirAsia,0.48,0.0,0.0,0.14,0.0
Goibibo - Flight Hotel Bus Car IRCTC Booking App,0.48,0.0,0.0,0.14,0.0
Allegiant,0.48,0.0,0.0,0.14,0.0
Amtrak,0.48,0.0,0.0,0.14,0.0
JAL (Domestic and international flights),0.48,0.0,0.0,0.14,0.0
Flight & Hotel Booking App - ixigo,0.48,0.0,0.0,0.14,0.0
VZ Navigator for Tablets,0.48,0.0,0.0,0.14,0.0
"HSL - Tickets, route planner and information",0.48,0.0,0.0,0.14,0.0
Wisepilot for XPERIA™,0.48,0.0,0.0,0.14,0.0
VZ Navigator for Galaxy S4,0.48,0.0,0.0,0.14,0.0
MAIN,0.48,0.0,0.0,0.14,0.0
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",0.48,0.0,0.0,0.14,0.0
Foursquare Swarm: Check In,0.48,0.0,0.33,0.14,0.0
PagesJaunes - local search,0.48,0.0,0.0,0.14,0.0
Flightradar24 Flight Tracker,0.48,0.0,0.0,0.14,0.0
"Yatra - Flights, Hotels, Bus, Trains & Cabs",0.48,0.0,0.0,0.14,0.0
SNCF,0.48,0.0,0.0,0.14,0.0
Fly Delta,0.48,0.0,0.0,0.14,0.0
Despegar.com Hotels and Flights,0.48,0.0,0.0,0.14,0.0
Navigation Plus,0.48,0.0,0.0,0.14,0.0
2GIS: directory & navigator,0.48,0.0,0.0,0.14,0.0
Poynt,0.48,0.0,0.0,0.14,0.0
Gaode Map,0.48,0.0,0.0,0.14,0.0
"Priceline Hotel Deals, Rental Cars & Flights",0.48,0.0,0.0,0.14,0.0
TravelPirates,0.48,0.0,0.0,0.14,0.0
Free Radar Detector,0.48,0.0,0.0,0.14,0.0
American Airlines,0.48,0.0,0.0,0.14,0.0
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets,0.48,0.0,0.0,0.14,0.0
United Airlines,0.48,0.0,0.0,0.14,0.0
NTES,0.48,0.0,0.0,0.14,0.0
Where is my Train : Indian Railway & PNR Status,0.48,0.0,0.0,0.14,0.0
MakeMyTrip-Flight Hotel Bus Cab IRCTC Rail Booking,0.48,0.0,0.0,0.14,0.0
Restaurant Finder,0.48,0.0,0.0,0.14,0.0
Zagat,0.48,0.0,0.0,0.14,0.0
Gormey: Find Best Restaurants,0.48,0.0,0.0,0.14,0.0
Find Dining Restaurant Finder,0.48,0.0,0.0,0.14,0.0
Urbanspoon Restaurant Reviews,0.48,0.0,0.0,0.14,0.0
"Yelp: Food, Shopping, Services Nearby",0.48,0.0,0.33,0.14,0.0
Qatar Airways,0.48,0.0,0.0,0.14,0.0
Hipmunk Hotels & Flights,0.48,0.0,0.0,0.14,0.0
Skiplagged — Exclusive Flights & Hotels,0.48,0.0,0.0,0.14,0.0
CWT To Go,0.48,0.0,0.0,0.14,0.0
British Airways,0.48,0.0,0.0,0.14,0.0
Cheap Flights & Hotels momondo,0.48,0.0,0.0,0.14,0.0
"CheapTickets – Hotels, Flights & Travel Deals",0.48,0.0,0.0,0.14,0.0
JetBlue,0.48,0.0,0.0,0.14,0.0
Flights,0.48,0.0,0.0,0.14,0.0
The Emirates App,0.48,0.0,0.0,0.14,0.0
Cheapflights – Flight Search,0.48,0.0,0.0,0.14,0.0
KLM - Royal Dutch Airlines,0.48,0.0,0.0,0.14,0.0
"Orbitz - Hotels, Flights & Package Deals",0.48,0.0,0.0,0.14,0.0
Lufthansa,0.48,0.0,0.0,0.14,0.0
easyJet: Travel App,0.48,0.0,0.0,0.14,0.0
IndiGo,0.48,0.0,0.0,0.14,0.0
LateRooms: Find Hotel Deals,0.48,0.0,0.0,0.14,0.0
Choice Hotels,0.48,0.0,0.0,0.14,0.0
Couchsurfing Travel App,0.48,0.0,0.33,0.14,0.0
Hotwire Hotel & Car Rental App,0.48,0.0,0.0,0.14,0.0
HOTEL DEALS,0.48,0.0,0.0,0.14,0.0
HomeAway Vacation Rentals,0.48,0.0,0.0,0.14,0.0
IHG®: Hotel Deals & Rewards,0.48,0.0,0.0,0.14,0.0
SPG: Starwood Hotels & Resorts,0.48,0.0,0.0,0.14,0.0
HotelTonight: Book amazing deals at great hotels,0.48,0.0,0.0,0.14,0.0
Hotels Combined - Cheap deals,0.48,0.0,0.0,0.14,0.0
Agoda – Hotel Booking Deals,0.48,0.0,0.0,0.14,0.0
Turo - Better Than Car Rental,0.48,0.0,0.0,0.14,0.0
Ascape VR: 360° Virtual Travel,0.48,0.0,0.0,0.9,0.0
Cheap hotel deals and discounts — Hotellook,0.48,0.0,0.0,0.14,0.0
GPS Status & Toolbox,0.48,0.0,0.0,0.14,0.0
Airport + Flight Tracker Radar,0.48,0.0,0.0,0.14,0.0
Scout GPS Navigation & Meet Up,0.48,0.0,0.0,0.14,0.0
Street Panorama View,0.48,0.0,0.0,0.14,0.0
Geo Tracker - GPS tracker,0.48,0.0,0.0,0.14,0.0
DreamTrips,0.48,0.0,0.33,0.14,0.0
Navmii GPS USA (Navfree),0.48,0.0,0.0,0.14,0.0
Sygic Truck GPS Navigation,0.48,0.0,0.0,0.14,0.0
Moto File Manager,0.06,0.0,0.0,0.0,0.0
Google,0.06,0.0,0.0,0.0,0.0
Google Translate,0.06,0.0,0.0,0.0,0.0
Moto Display,0.06,0.0,0.0,0.0,0.0
Motorola Alert,0.06,0.0,0.0,0.0,0.0
Motorola Assist,0.06,0.0,0.0,0.0,0.0
Cache Cleaner-DU Speed Booster (booster & cleaner),0.06,0.0,0.0,0.0,0.0
Moto Suggestions ™,0.06,0.0,0.0,0.0,0.0
Moto Voice,0.06,0.0,0.0,0.0,0.0
Calculator,0.06,0.0,0.0,0.0,0.0
Device Help,0.06,0.0,0.0,0.0,0.0
Account Manager,0.06,0.0,0.0,0.0,0.0
myMetro,0.06,0.0,0.0,0.0,0.0
File Manager,0.06,0.0,0.0,0.0,0.0
My Telcel,0.06,0.0,0.0,0.0,0.0
"Calculator - free calculator, multi calculator app",0.06,0.0,0.0,0.0,0.0
ASUS Sound Recorder,0.06,0.0,0.0,0.0,0.0
iWnn IME for Nexus,0.06,0.0,0.0,0.0,0.0
Samsung Max - Data Savings & Privacy Protection,0.06,0.0,0.0,0.0,0.0
Android TV Remote Service,0.06,0.0,0.0,0.0,0.0
ZenUI Help,0.06,0.0,0.0,0.0,0.0
"Calculator - free calculator ,multi calculator app",0.06,0.0,0.0,0.0,0.0
SHAREit - Transfer & Share,0.06,0.0,0.0,0.0,0.0
"ZenUI Keyboard – Emoji, Theme",0.06,0.0,0.0,0.0,0.0
Files Go by Google: Free up space on your phone,0.06,0.0,0.0,0.0,0.0
SD card backup,0.06,0.0,0.0,0.0,0.0
Nokia mobile support,0.06,0.0,0.0,0.0,0.0
File Manager -- Take Command of Your Files Easily,0.06,0.0,0.0,0.0,0.0
Samsung Calculator,0.06,0.0,0.0,0.0,0.0
Clear,0.06,0.0,0.0,0.0,0.0
Phone,0.06,0.0,0.0,0.0,0.0
HTC Lock Screen,0.06,0.0,0.0,0.0,0.0
Gboard - the Google Keyboard,0.06,0.0,0.0,0.0,0.0
Google Korean Input,0.06,0.0,0.0,0.0,0.0
AT&T Smart Wi-Fi,0.06,0.0,0.0,0.0,0.0
Google app for Android TV,0.06,0.0,0.0,0.0,0.0
Sound Recorder: Recorder & Voice Changer Free,0.06,0.0,0.0,0.0,0.0
Remote Link (PC Remote),0.06,0.0,0.0,0.0,0.0
HTC Sense Input,0.06,0.0,0.0,0.0,0.0
Share Music & Transfer Files - Xender,0.06,0.0,0.0,0.0,0.0
App vault,0.06,0.0,0.0,0.0,0.0
TouchPal Keyboard for vivo,0.06,0.0,0.0,0.0,0.0
Google Assistant Go,0.06,0.0,0.0,0.0,0.0
My love,0.06,0.0,0.0,0.0,0.0
DuraSpeed,0.06,0.0,0.0,0.0,0.0
HTC Sense Input-LV,0.06,0.0,0.0,0.0,0.0
HTC Sense Input-CA,0.06,0.0,0.0,0.0,0.0
HTC Sense Input-AR,0.06,0.0,0.0,0.0,0.0
Digital Alarm Clock,0.06,0.0,0.0,0.0,0.0
Alarm Clock Free,0.06,0.0,0.0,0.0,0.0
Puzzle Alarm Clock ⏰,0.06,0.0,0.0,0.0,0.0
Alarm Clock,0.06,0.0,0.0,0.0,0.0
I Can't Wake Up! Alarm Clock,0.06,0.0,0.0,0.0,0.0
High-Powered Flashlight,0.06,0.0,0.0,0.0,0.0
Brightest Flashlight - LED Light,0.06,0.0,0.0,0.0,0.0
LED Flashlight,0.06,0.0,0.0,0.0,0.0
Tiny Flashlight + LED,0.06,0.0,0.0,0.0,0.0
Flashlight & LED Torch,0.06,0.0,0.0,0.0,0.0
Color Flashlight,0.06,0.0,0.0,0.0,0.0
Flashlight,0.06,0.0,0.0,0.0,0.0
"CM Flashlight (Compass, SOS)",0.06,0.0,0.0,0.0,0.0
Flashlight HD LED,0.06,0.0,0.0,0.0,0.0
Flashlight - Torch LED Light,0.06,0.0,0.0,0.0,0.0
Super Flashlight + LED,0.06,0.0,0.0,0.0,0.0
Brightest LED Flashlight,0.06,0.0,0.0,0.0,0.0
Brightest Flashlight Free ®,0.06,0.0,0.0,0.0,0.0
Fraction Calculator Plus Free,0.06,0.0,0.0,0.0,0.0
Calculator Plus Free,0.06,0.0,0.0,0.0,0.0
CALCU™ Stylish Calculator Free,0.06,0.0,0.0,0.0,0.0
Mobi Calculator free & AD free!,0.06,0.0,0.0,0.0,0.0
Calculator with Percent (Free),0.06,0.0,0.0,0.0,0.0
Graphing Calculator,0.06,0.0,0.0,0.0,0.0
Unit Converter,0.06,0.0,0.0,0.0,0.0
Calculator ++,0.06,0.0,0.0,0.0,0.0
MyScript Calculator,0.06,0.0,0.0,0.89,0.0
ConvertPad - Unit Converter,0.06,0.0,0.0,0.0,0.0
Unit Converter Pro,0.06,0.0,0.0,0.0,0.0
Classic Calculator,0.06,0.0,0.0,0.0,0.0
Scientific Calculator Free,0.06,0.0,0.0,0.0,0.0
weight conversion calculator,0.06,0.0,0.0,0.0,0.0
Age Calculator,0.06,0.0,0.0,0.0,0.0
EzCalculator,0.06,0.0,0.0,0.0,0.0
SuperVPN Free VPN Client,0.06,0.0,0.0,0.0,0.0
Hideman VPN,0.06,0.0,0.0,0.0,0.0
Fast Secure VPN,0.06,0.0,0.0,0.0,0.0
Free & Premium VPN - FinchVPN,0.06,0.0,0.0,0.0,0.0
Hotspot Shield Free VPN Proxy & Wi-Fi Security,0.06,0.0,0.0,0.0,0.0
OpenVPN Connect – Fast & Safe SSL VPN Client,0.06,0.0,0.0,0.0,0.0
"VPN - Fast, Secure & Unlimited WiFi with VyprVPN",0.06,0.0,0.0,0.0,0.0
FREEDOME VPN Unlimited anonymous Wifi Security,0.06,0.0,0.0,0.0,0.0
SurfEasy Secure Android VPN,0.06,0.0,0.0,0.0,0.0
TunnelBear VPN,0.06,0.0,0.0,0.0,0.0
VPN Free - Betternet Hotspot VPN & Private Browser,0.06,0.0,0.0,0.0,0.0
Smart Keyboard Trial,0.06,0.0,0.0,0.0,0.0
"Emoji keyboard - Cute Emoticons, GIF, Stickers",0.06,0.0,0.0,0.0,0.0
"GO Keyboard - Cute Emojis, Themes and GIFs",0.06,0.0,0.0,0.0,0.0
Google Handwriting Input,0.06,0.0,0.0,0.0,0.0
Wifi Analyzer,0.06,0.0,0.0,0.0,0.0
Network Signal Info,0.06,0.0,0.0,0.0,0.0
Speedtest by Ookla,0.06,0.0,0.0,0.0,0.0
osmino Wi-Fi: free WiFi,0.06,0.0,0.0,0.0,0.0
WiFi Overview 360,0.06,0.0,0.0,0.0,0.0
Speedcheck,0.06,0.0,0.0,0.0,0.0
Internet Speed Meter Lite,0.06,0.0,0.0,0.0,0.0
Wifi Inspector,0.06,0.0,0.0,0.0,0.0
WiFi Automatic,0.06,0.0,0.0,0.0,0.0
NETGEAR WiFi Analytics,0.06,0.0,0.0,0.0,0.0
Keypad Lock Screen,0.06,0.0,0.0,0.0,0.0
photo keypad lockscreen,0.06,0.0,0.0,0.0,0.0
CM Locker - Security Lockscreen,0.06,0.0,0.0,0.0,0.0
Solo Locker (DIY Locker),0.06,0.0,0.0,0.0,0.0
Lock Screen,0.06,0.0,0.0,0.0,0.0
ZERO Lock Screen,0.06,0.0,0.0,0.0,0.0
AppLock - Fingerprint,0.06,0.0,0.0,0.0,0.0
Applock,0.06,0.0,0.0,0.0,0.0
Smart AppLock (App Protect),0.06,0.0,0.0,0.0,0.0
Screen Off and Lock,0.06,0.0,0.0,0.0,0.0
Screen Lock,0.06,0.0,0.0,0.0,0.0
Nova Launcher,0.19,0.0,0.0,0.05,0.0
Funny Ringtones,0.19,0.0,0.67,0.05,0.0
ZEDGE™ Ringtones & Wallpapers,0.19,0.0,0.33,0.05,0.0
"XOS - Launcher,Theme,Wallpaper",0.19,0.0,0.0,0.05,0.0
Evie Launcher,0.19,0.0,0.0,0.05,0.0
Golden Launcher,0.19,0.0,0.0,0.05,0.0
Launcher,0.19,0.0,0.0,0.05,0.0
"CM Launcher 3D - Theme, Wallpapers, Efficient",0.19,0.0,0.33,0.05,0.0
4K Wallpapers and Ultra HD Backgrounds,0.19,0.0,0.67,0.05,0.0
OnePlus Launcher,0.19,0.0,0.0,0.05,0.0
Birds Sounds Ringtones & Wallpapers,0.19,0.0,0.67,0.05,0.0
Funny Alarm Clock Ringtones,0.19,0.0,0.0,0.05,0.0
ZenUI Launcher,0.19,0.0,0.0,0.05,0.0
"Color Call - Caller Screen, LED Flash",0.19,0.0,0.0,0.05,0.0
New Launcher 2018,0.19,0.0,0.0,0.05,0.0
Diamond Zipper Lock Screen,0.19,0.0,0.0,0.05,0.0
"Emoji Keyboard - Cute Emoji,GIF, Sticker, Emoticon",0.19,0.0,0.0,0.05,0.0
3D Blue Glass Water Keyboard Theme,0.19,0.0,0.0,0.05,0.0
Backgrounds (HD Wallpapers),0.19,0.0,0.33,0.05,0.0
Smart Launcher 5,0.19,0.0,0.0,0.05,0.0
New 2018 Keyboard,0.19,0.0,0.0,0.05,0.0
"APUS Launcher - Theme, Wallpaper, Hide Apps",0.19,0.0,0.0,0.05,0.0
ZenUI Themes – Stylish Themes,0.19,0.0,0.0,0.05,0.0
"Keyboard - wallpapers , photos",0.19,0.0,0.0,0.05,0.0
Lovely Cute Pink Kitty Cat Keyboard Theme,0.19,0.0,0.0,0.05,0.0
Apex Launcher,0.19,0.0,0.0,0.05,0.0
Microsoft Launcher,0.19,0.0,0.0,0.05,0.0
Goku Wallpaper Art,0.19,0.0,0.0,0.05,0.0
Door Lock Screen,0.19,0.0,0.0,0.05,0.0
Yandex Browser with Protect,0.19,0.0,0.0,0.05,0.0
Cute wallpapers & kawaii backgrounds images,0.19,0.0,0.0,0.05,0.0
ASUS Cover for ZenFone 2,0.19,0.0,0.0,0.05,0.0
"Hola Launcher- Theme,Wallpaper",0.19,0.0,0.0,0.05,0.0
OnePlus Icon Pack - Square,0.19,0.0,0.0,0.05,0.0
Live 3D Neon Blue Love Heart Keyboard Theme,0.19,0.0,0.0,0.05,0.0
Pink Diamond Princess Keyboard Theme,0.19,0.0,0.0,0.05,0.0
"Wallpapers HD, 4K Backgrounds",0.19,0.0,0.0,0.05,0.0
Photo Lock App - Hide Pictures & Videos,0.19,0.0,0.0,0.05,0.0
Romantic Love Photo Frames,0.19,0.0,0.0,0.05,0.0
Colorful Glitter Neon Butterfly Keyboard Theme,0.19,0.0,0.0,0.05,0.0
OnePlus Icon Pack,0.19,0.0,0.0,0.05,0.0
Water Garden Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Water Droplets Keyboard Theme,0.19,0.0,0.0,0.05,0.0
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",0.19,0.0,0.0,0.05,0.0
Freeme Launcher—Stylish Theme,0.19,0.0,0.0,0.05,0.0
Ringtones & Wallpapers for Me,0.19,0.0,0.0,0.05,0.0
Ringtone Maker,0.19,0.0,0.0,0.05,0.0
Retro Clock Widget,0.19,0.0,0.0,0.05,0.0
Zooper Widget,0.19,0.0,0.0,0.05,0.0
Beautiful Widgets Pro,0.19,1.0,0.0,0.05,0.006225
Beautiful Widgets Free,0.19,0.0,0.0,0.05,0.0
HD Widgets,0.19,1.0,0.0,0.05,0.0024749999999999
DashClock Widget,0.19,0.0,0.0,0.05,0.0
Fancy Widgets,0.19,0.0,0.0,0.05,0.0
Kairo XP (for HD Widgets),0.19,1.0,0.0,0.05,0.0024749999999999
icon wallpaper dressup💞CocoPPa,0.19,0.0,0.0,0.05,0.0
The real aquarium - HD,0.19,0.0,0.0,0.05,0.0
Best Wallpapers QHD,0.19,0.0,0.33,0.05,0.0
Dog Licks Screen Wallpaper,0.19,0.0,0.0,0.05,0.0
Waterfall Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Galaxy Live Wallpaper,0.19,0.0,0.33,0.05,0.0
Northern Lights FREE (Aurora),0.19,0.0,0.0,0.05,0.0
Flowers Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Petals 3D live wallpaper,0.19,0.0,0.0,0.05,0.0
Galactic Core Free Wallpaper,0.19,0.0,0.0,0.05,0.0
LINE Launcher,0.19,0.0,0.0,0.05,0.0
Asteroids 3D live wallpaper,0.19,0.0,0.0,0.05,0.0
Sun Rise Free Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Wallpapers HD,0.19,0.0,0.0,0.05,0.0
Tiger Live Wallpaper,0.19,0.0,0.33,0.05,0.0
Backgrounds HD (Wallpapers),0.19,0.0,0.33,0.05,0.0
Pink Roses Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Butterfly Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Koi Free Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Wallpaper,0.19,0.0,0.0,0.05,0.0
Wolves Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Horses Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Tropical Beach Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Glowing Flowers Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Dolphins Live Wallpaper,0.19,0.0,0.0,0.05,0.0
Buzz Launcher-Smart&Free Theme,0.19,0.0,0.0,0.05,0.0
Yandex.Shell (Launcher+Dialer),0.19,0.0,0.0,0.05,0.0
ADW Launcher 2,0.19,0.0,0.0,0.05,0.0
BIG Launcher,0.19,1.0,0.0,0.05,0.024975
Smart Launcher Pro 3,0.19,1.0,0.0,0.05,0.011225
"iKeyboard - emoji, emoticons",0.19,0.0,0.0,0.05,0.0
Simple Neon Blue Future Tech Keyboard Theme,0.19,0.0,0.0,0.05,0.0
ai.type Free Emoji Keyboard,0.19,0.0,0.0,0.05,0.0
"GO Keyboard - Emoticon keyboard, Free Theme, GIF",0.19,0.0,0.0,0.05,0.0
TouchPal Purple Butterfly Theme,0.19,0.0,0.0,0.05,0.0
2018Emoji Keyboard 😂 Emoticons Lite -sticker&gif,0.19,0.0,0.0,0.05,0.0
Lavender Emoji Keyboard Theme,0.19,0.0,0.0,0.05,0.0
Microsoft Word,0.16,0.0,0.0,0.04,0.0
"All-In-One Toolbox: Cleaner, Booster, App Manager",0.16,0.0,0.0,0.04,0.0
Adobe Acrobat Reader,0.16,0.0,0.0,0.04,0.0
"AVG Cleaner – Speed, Battery & Memory Booster",0.16,0.0,0.0,0.04,0.0
Google Drive,0.16,0.0,0.0,0.04,0.0
QR Scanner & Barcode Scanner 2018,0.16,0.0,0.0,0.04,0.0
Chrome Beta,0.16,0.0,0.0,0.04,0.0
Microsoft Outlook,0.16,0.0,0.0,0.04,0.0
Google PDF Viewer,0.16,0.0,0.0,0.04,0.0
Microsoft Excel,0.16,0.0,0.0,0.04,0.0
My Claro Peru,0.16,0.0,0.0,0.04,0.0
Power Booster - Junk Cleaner & CPU Cooler & Boost,0.16,0.0,0.0,0.04,0.0
Google Assistant,0.16,0.0,0.0,0.04,0.0
Microsoft OneDrive,0.16,0.0,0.0,0.04,0.0
Calculator - unit converter,0.16,0.0,0.0,0.04,0.0
Microsoft OneNote,0.16,0.0,0.0,0.04,0.0
Metro name iD,0.16,0.0,0.0,0.04,0.0
Google Keep,0.16,0.0,0.0,0.04,0.0
Archos File Manager,0.16,0.0,0.0,0.04,0.0
ES File Explorer File Manager,0.16,0.0,0.0,0.04,0.0
ASUS SuperNote,0.16,0.0,0.0,0.04,0.0
HTC File Manager,0.16,0.0,0.0,0.04,0.0
MyMTN,0.16,0.0,0.0,0.04,0.0
Dropbox,0.16,0.0,0.0,0.04,0.0
ASUS Quick Memo,0.16,0.0,0.0,0.04,0.0
HTC Calendar,0.16,0.0,0.0,0.04,0.0
Google Calendar,0.16,0.0,0.0,0.04,0.0
Google Docs,0.16,0.0,0.0,0.04,0.0
ASUS Calling Screen,0.16,0.0,0.0,0.04,0.0
lifebox,0.16,0.0,0.0,0.04,0.0
Yandex.Disk,0.16,0.0,0.0,0.04,0.0
Content Transfer,0.16,0.0,0.0,0.04,0.0
"Evernote – Organizer, Planner for Notes & Memos",0.16,0.0,0.0,0.04,0.0
HTC Mail,0.16,0.0,0.0,0.04,0.0
Advanced Task Killer,0.16,0.0,0.0,0.04,0.0
MyVodafone (India) - Online Recharge & Pay Bills,0.16,0.0,0.0,0.04,0.0
Microsoft PowerPoint,0.16,0.0,0.0,0.04,0.0
Microsoft Translator,0.16,0.0,0.0,0.04,0.0
"My Airtel-Online Recharge, Pay Bill, Wallet, UPI",0.16,0.0,0.0,0.04,0.0
Samsung Notes,0.16,0.0,0.0,0.04,0.0
Do It Later: Tasks & To-Dos,0.16,0.0,0.0,0.04,0.0
Verizon Cloud,0.16,0.0,0.0,0.04,0.0
myAT&T,0.16,0.0,0.0,0.04,0.0
SwiftKey Keyboard,0.16,0.0,0.0,0.04,0.0
Hacker's Keyboard,0.16,0.0,0.0,0.04,0.0
MEGA,0.16,0.0,0.0,0.04,0.0
Security & Privacy,0.16,0.0,0.0,0.04,0.0
7 Weeks - Habit & Goal Tracker,0.16,0.0,0.0,0.04,0.0
Loop - Habit Tracker,0.16,0.0,0.0,0.04,0.0
"TickTick: To Do List with Reminder, Day Planner",0.16,0.0,0.0,0.04,0.0
Keeper: Free Password Manager & Secure Vault,0.16,0.0,0.0,0.04,0.0
Pushbullet - SMS on PC,0.16,0.0,0.0,0.04,0.0
Wunderlist: To-Do List & Tasks,0.16,0.0,0.0,0.04,0.0
Planner Pro-Personal Organizer,0.16,0.0,0.0,0.04,0.0
Todoist: To-do lists for task management & errands,0.16,0.0,0.0,0.04,0.0
Cozi Family Organizer,0.16,0.0,0.0,0.04,0.0
IFTTT,0.16,0.0,0.0,0.04,0.0
"Any.do: To-do list, Calendar, Reminders & Planner",0.16,0.0,0.0,0.04,0.0
Trello,0.16,0.0,0.0,0.04,0.0
Easy Voice Recorder,0.16,0.0,0.0,0.04,0.0
Dashlane Free Password Manager,0.16,0.0,0.0,0.04,0.0
CM FILE MANAGER HD,0.16,0.0,0.0,0.04,0.0
Solid Explorer Classic,0.16,0.0,0.0,0.04,0.0
File Browser by Astro (File Manager),0.16,0.0,0.0,0.04,0.0
File Explorer,0.16,0.0,0.0,0.04,0.0
The Maner,0.16,0.0,0.0,0.04,0.0
AndroZip™ FREE File Manager,0.16,0.0,0.0,0.04,0.0
Solid Explorer File Manager,0.16,0.0,0.0,0.04,0.0
Smart File Manager,0.16,0.0,0.0,0.04,0.0
Google Sheets,0.16,0.0,0.0,0.04,0.0
"Polaris Office - Word, Docs, Sheets, Slide, PDF",0.16,0.0,0.0,0.04,0.0
"WPS Office - Word, Docs, PDF, Note, Slide & Sheet",0.16,0.0,0.0,0.04,0.0
Google Slides,0.16,0.0,0.0,0.04,0.0
ColorNote Notepad Notes,0.16,0.0,0.0,0.04,0.0
Note Everything,0.16,0.0,0.0,0.04,0.0
Simple Notepad,0.16,0.0,0.0,0.04,0.0
Keep My Notes - Notepad & Memo,0.16,0.0,0.0,0.04,0.0
Sticky Note + : Sync Notes,0.16,0.0,0.0,0.04,0.0
Notepad,0.16,0.0,0.0,0.04,0.0
Squid - Take Notes & Markup PDFs,0.16,0.0,0.0,0.04,0.0
Ultimate Notepad,0.16,0.0,0.0,0.04,0.0
Notepad & To do list,0.16,0.0,0.0,0.04,0.0
"JotterPad - Writer, Screenplay, Novel",0.16,0.0,0.0,0.04,0.0
Planning Center Services,0.16,0.0,0.0,0.04,0.0
Calendar+ Schedule Planner App,0.16,0.0,0.0,0.04,0.0
Today Calendar 2017,0.16,0.0,0.0,0.04,0.0
To-Do Calendar Planner,0.16,0.0,0.0,0.04,0.0
New Calendar,0.16,0.0,0.0,0.04,0.0
Calendar Widget Month + Agenda,0.16,0.0,0.0,0.04,0.0
DigiCal Calendar Agenda,0.16,0.0,0.0,0.04,0.0
Time Recording - Timesheet App,0.16,0.0,0.0,0.04,0.0
Jorte Calendar & Organizer,0.16,0.0,0.0,0.04,0.0
Business Calendar 2,0.16,0.0,0.0,0.04,0.0
aCalendar - Android Phone,0.16,0.0,0.0,0.04,0.0
